airport_id,name,iso_country,iso_region,city,iata_code
1035,Kermizian Airport,US,US-NY,Ohio,
1039,Murphys Landing Strip,US,US-NY,Amsterdam,
1040,Wenskoski Field,US,US-NY,Perth,
1042,Corning Municipal Airport,US,US-CA,Corning,
1043,Ward Field,US,US-CA,Gasquet,
1049,Fry Field,US,US-OH,Spring Valley,
1050,Apple Airport,US,US-OH,Piqua,
1051,Fry Airport,US,US-OH,Piqua,
1055,Unger Field,US,US-OH,Greenfield,
1056,Galloway Airport,US,US-OH,Sandusky,
1058,Victor's Landing Airport,US,US-OH,Kingsville,
1059,Hidden Quarry Airport,US,US-OH,Lucasville,
1061,Mckey Airport,US,US-OK,Elmore City,
1063,McKinley Ranch Airport,US,US-OK,Geary,
1064,Rock Creek Farm Airport,US,US-OK,Coal Gate,
1065,Chappell Airport,US,US-OK,Guthrie,
1066,Ellis/Harvey Airport,US,US-OK,Guthrie,
1069,Crystal Airport,US,US-OK,Jennings,
1072,Long Ranch Airport,US,US-OR,Merrill,
1075,Rome Service Airport,US,US-OR,Jordan Valley,
1076,Marr Field,US,US-OR,Monmouth,
1077,Sutton on Rogue Airport,US,US-OR,White City,
1078,Hanel Field,US,US-OR,Mount Hood,
1080,Van Pak Airport,US,US-KS,Prairie View,
1081,Shoestring Aviation Airfield,US,US-PA,Stewartstown,
1082,Philadelphia Gliderport,US,US-PA,Hilltown,
1084,Haunstein Ultralightport,US,US-PA,Shermans Dale,
1085,Robbins Farm Airport,US,US-PA,Troy,
1086,Ecko Field,US,US-PA,Hummelstown,
1087,Fisher Airport,US,US-PA,Franklin,
1088,Hostetler Airport,US,US-PA,Huntingdon,
1092,Fletcher Airport,US,US-PA,Hadley,
1094,Flying Acres Airport,US,US-PA,Slippery Rock,
1096,Kitner Airport,US,US-PA,New Bloomfield,
1097,Nichols Airport,US,US-PA,Spartansburg,
1098,Memmi Airport,US,US-PA,Three Springs,
1099,Drillmore Acres Airport,US,US-PA,Newburg,
1100,Shriver Airport,US,US-PA,Titusville,
1102,Frederick Airpark,US,US-PA,Tylersburg,
1105,Carsonville Airport,US,US-PA,Carsonville,
1106,Old Orchard Airport,US,US-PA,Curwensville,
1109,Harman Airport,US,US-PA,Elizabethville,
1112,Sonoma Valley Airport,US,US-CA,Schellville/Sonoma,
1113,Selma Airport,US,US-CA,Selma,
1115,Sonoma Skypark Airport,US,US-CA,Sonoma,
1116,Lincoln Municipal Airport,US,US-MO,Lincoln,
1117,The Red River Airport,US,US-LA,Coushatta,
1119,Meadow Creek USFS Airport,US,US-MT,Hungry Horse,
1121,Nezperce Municipal Airport,US,US-ID,Nezperce,
1122,Lenling Airport,US,US-SD,Glencross,
1123,Lodi Airport,US,US-SD,Wakonda,
1125,Bledsoe Ranch Airport,US,US-SD,Hoover,
1129,Porch Ranch Airport,US,US-SD,Wanblee,
1130,Juhnke Airport,US,US-SD,Vivian,
1136,Smith Farms Airport,US,US-TX,Halfway,
1138,Erco Field,US,US-TX,Kaufman,
1141,Alta Vista Ranch Airport,US,US-TX,Marfa,
1144,Robertson Ranch Airport,US,US-TX,Comstock,
1148,Hilltop Lakes Airport,US,US-TX,Hilltop Lakes,
1149,Santa Maria Ranch Airport,US,US-TX,Laredo,
1150,Gorman Airport,US,US-TX,Gorman,
1151,LBJ Ranch Airport,US,US-TX,Stonewall,JCY
1154,R & S Buzzard Airport,US,US-TN,Spring Hill,
1156,Village Airport,US,US-TN,Greenback,
1159,McDonald Airport,US,US-TN,Murfreesboro,
1160,Riner Farm Airport,US,US-TN,Norris,
1165,Dooley Airport,US,US-TX,Justin,
1168,Ullrich Airport,US,US-TX,Ledbetter,
1169,Lake Bay Gall Airport,US,US-TX,Cleveland,
1171,Flying U Airport,US,US-TX,Mineral Wells,
1172,Flying 'K' Ranch Ultralightport,US,US-TX,Mercedes,
1175,Nassau Bay Airport,US,US-TX,Granbury,
1176,Pecan Plantation Airport,US,US-TX,Granbury,
1181,Elm Creek Airpark,US,US-TX,Seguin,
1184,Card Aerodrome,US,US-TX,Greenville,
1185,Landmark US Forest Service Airport,US,US-ID,Landmark,
1186,Warm Springs Creek Airport,US,US-ID,Lowman,
1187,Copper Basin Airport,US,US-ID,Mackay,
1188,Mahoney Creek US Forest Service Airport,US,US-ID,Challis,
1189,Hollow Top Airport,US,US-ID,Martin,
1190,May Airport,US,US-ID,May,
1191,Lee Williams Memorial Airport,US,US-ID,Midvale,
1193,Johnson Fox Field,US,US-VA,Bedford,
1194,Riverwood Airport,US,US-VA,Iron Gate,
1195,Hunt Airport,US,US-VA,King William,
1196,Worley Field,US,US-VA,Rocky Mount,
1199,Flatrock Air Strip,US,US-VA,Richmond,
1200,Jayarz Airport,US,US-VA,Amelia Court House,
1201,Handy Strip,US,US-VA,Gloucester Court House,
1202,Brooklyn Airport,US,US-VA,King William,
1206,Dwight Field,US,US-WA,Chehalis,
1207,Curtis Airport,US,US-WA,Chehalis,
1216,Mort's Landing Airport,US,US-WI,Comstock,
1217,Doering Farms Airfield,US,US-WI,Monches,
1219,Snow Crest Ranch Airport,US,US-WI,Montello,
1220,Crash In International Airport,US,US-WI,Husher,
1221,Simandl Field/Private Airport,US,US-WI,Muskego,
1222,With Wings And A Halo Airport,US,US-WI,Neenah,
1223,Oconomowoc Airport,US,US-WI,Oconomowoc,
1224,Mc Manus Hoonch-Na-Shee-Kaw Airport,US,US-WI,Oregon,
1225,Rucilla's Roost Airport,US,US-WA,Sequim,
1226,Shangri-La Airport,US,US-WA,Selah,
1227,Coopers Landing Airport,US,US-WA,Kennewick,
1229,Potts Field,US,US-WI,North Cape,
1234,Rockdale Airport,US,US-WI,Rockdale,
1235,Freedom Air Ranch Airport,US,US-WY,Freedom,
1236,Dorsey Creek Ranch Airport,US,US-WY,Basin,
1241,Seven Cs Ranch Airport,US,US-TX,Encinal,
1242,74 Ranch Airport,US,US-TX,Campbellton,
1244,Bar 3 Ranch Airport,US,US-TX,Georgetown,
1247,Diamond H Ranch Airport,US,US-TX,Catarina,
1248,Rodgers Roost Airport,US,US-TX,El Campo,
1249,John Fields Ranch Airport,US,US-TX,Sonora,
1253,Lakeside Beach Airport,US,US-TX,Spicewood,
1254,Anacacho Ranch Airport,US,US-TX,Brackettville,
1255,Dunbar Ranch Airport,US,US-TX,Brackettville,
1256,French Field,US,US-TX,Bullard,
1257,Lambert Fechter Municipal Airport,US,US-IA,Hartley,
1258,Lake Mills Municipal Airport,US,US-IA,Lake Mills,
1261,Hunt Strip,US,US-AK,Wasilla,
1264,Pierce Airport,US,US-AZ,Buckeye,
1269,Winsted Municipal Airport,US,US-MN,Winsted,
1270,Rosser Ranch Airport,US,US-TX,Graham,
1271,Flying Baron Estates Airport,US,US-FL,Leesburg,
1272,Seven Feathers Airport,US,US-FL,Dunnellon,
1274,Beaverbrook Aerodrome,US,US-GA,Griffin,
1275,Flyers Airport,US,US-IA,Waterloo,
1276,Flat Top Airstrip,US,US-ID,Muldoon,
1282,Industrial Helicopters Inc. Airport,US,US-LA,Scott,
1290,Hoolie Airport,US,US-MT,Haxby,
1292,Johnston Farm Airport,US,US-NC,Jackson,
1293,Smith Strip,US,US-ND,Halliday,
1300,Zoellner Airport,US,US-OH,Huron,
1301,Hickory Hills Airport,US,US-OK,Norman,
1309,Flatwood Field,US,US-TN,Lebanon,
1313,Nashs Airport,US,US-VA,Appomattox,
1316,Buds Landing Airport,US,US-WI,Pound,
1317,Willow Creek Ranch Airport,US,US-WY,Kaycee,
1318,Sterling Airport,US,US-TX,Port Lavaca,
1319,Flying S Air Ranch Airport,US,US-TX,Brownwood,
1320,Rocking T Ranch Airport,US,US-AK,Delta Junction,
1323,Whetstone Airport,US,US-AZ,Huachuca City,
1324,Turner Field,US,US-CA,Fowler,
1325,Hansen Airport,US,US-CA,Adelanto,
1328,B & L Farms Airport,US,US-FL,Homestead,
1330,Williams Field,US,US-FL,Middleburg,
1334,Koch Field,US,US-IA,Hudson,
1336,Himsel Army Airfield,US,US-IN,Nineveh,
1338,JR's Airport,US,US-IN,Danville,
1343,Thacker Airport,US,US-IL,Chenoa,
1344,Jasmine Hill Airport,US,US-LA,Glenmora,
1345,Fulton-Itawamba County Airport,US,US-MS,Fulton,
1346,Bulljump Airport,US,US-MA,Wareham,
1347,Tim's Airport,US,US-MD,Salisbury,
1350,Redgate Ranch Airport,US,US-MO,Williamsburg,
1351,Lammers Airport,US,US-MT,Shawmut,
1352,Rocky Top Airfield,US,US-MO,Gainesville,
1353,Candlelight Farms Airport,US,US-CT,New Milford,
1357,Hop House Airpark,US,US-NY,Fort Plain,
1360,Hide-A-Way Hills Resort Airport,US,US-OH,Bremen,
1361,Unity Airport,US,US-OR,Unity,
1366,Eakin Airport,US,US-PA,Cranberry,
1367,Sekiu Airport,US,US-WA,Sekiu,
1369,Flying M Ranch Airport,US,US-TX,Grandview,
1371,PT Enterprise D&W Ranch Airport,US,US-TX,Mexia,
1372,Butler Airport,US,US-TX,Sherman,
1373,Flying R Airport,US,US-UT,Huntsville,
1375,Devil's Reach Landing Airport,US,US-VA,Oak Grove,
1376,Homeport Airport,US,US-WA,Cheney,
1380,Flying Feathers Airport,US,US-WI,Chilton,
1381,Arkavalley Airport,US,US-AR,Conway,
1383,Gibbons Airport,US,US-AR,Marvell,
1384,Ranta Strip,US,US-AZ,Morristown,
1385,Faber Vineyards Airport,US,US-CA,Lodi,
1386,Newton Field,US,US-CA,Stratford,
1387,Richter Airport,US,US-CA,Maxwell,
1388,Omega 1 Airport,US,US-CO,Hotchkiss,
1395,Plueger Airfield,US,US-IA,Lemars,
1396,Flying B Ranch Landing Strip,US,US-ID,Salmon,
1397,Pentecost Airport,US,US-IN,Richmond,
1398,Hawker Airport,US,US-IL,Kankakee,
1399,J & S Field,US,US-IN,Darmstadt,
1402,Sooter Airport,US,US-KS,Sedgwick,
1403,John M. Foree Airport,US,US-KY,New Castle,
1404,Kml Airport,US,US-LA,Sulphur,
1406,Hains Airstrip,US,US-LA,Rayne,
1409,Ridgeview Airport,US,US-ME,Searsmont,
1410,John's Airport,US,US-MI,Davison,
1414,Lincolns Field,US,US-MT,Hingham,
1415,Atlantic Field Marine Corps Outlying Field,US,US-NC,Atlantic,
1416,Pietschtree Airstrip,US,US-ND,Burlington,
1417,Reisig Brothers Airport,US,US-NE,Scottsbluff,
1418,Gile Pond Airport,US,US-NH,Sanbornton,
1420,Westport Airport,US,US-NY,Westport,
1425,McGregor Airfield,US,US-OH,Brookville,
1427,Skinner Ranch Airport,US,US-OR,Jordan Valley,
1432,Monument Municipal Airport,US,US-OR,Monument,
1433,Over the Hill Airport,US,US-SC,Elgin,
1437,Meadowlake Airport,US,US-TN,Kingston,
1438,Blo Airport,US,US-TX,Mineral Wells,
1439,D An P Farm Airport,US,US-TX,Gainesville,
1440,Griffin Airport,US,US-TX,Bertram,
1441,Hop-Along Airport,US,US-VA,Clifton Forge,
1442,Fowlers Northwest 40 Airport,US,US-WA,Spokane,
1445,Crazy Horse Airport,US,US-WV,Hamlin,
1446,Black Diamond Airport,US,US-WY,Burlington,
1447,Wood Farm Airfield,US,US-TX,Gardendale,
1448,Mc Croskey Field,US,US-AR,Butlerville,
1449,Satterbergs Airport,US,US-AK,Houston,
1452,Waltenberry Field Ultralightport,US,US-AZ,Tonopah,
1454,Maine Prairie Airport,US,US-CA,Dixon,
1457,Earle Airpark,US,US-FL,Hastings,
1460,Oak Ridge Plantation Airport,US,US-GA,Sumner,
1461,Holt Airpark,US,US-GA,Oak Park,
1462,Hillside Stables Airport,US,US-IA,Sabula,
1463,Silva Ranch Airport,US,US-ID,Stanley,
1466,Gage Airport,US,US-IN,Decatur,
1468,Daniel's Landing Airport,US,US-KS,Andover,
1469,Miles Airport,US,US-KY,Owensboro,
1475,Socatean Bay Airport,US,US-ME,Rockwood,
1478,Domeyer Airport,US,US-MO,Lenox,
1479,Greener Pastures Airpark,US,US-MS,Carriere,
1480,Sorenson Airport,US,US-MT,Kremlin,
1482,Oak Grove Marine Corps Outlying Field,US,US-NC,Pollocksville,
1483,Hock Airport,US,US-NE,Culbertson,
1487,Beaverhead Airstrip,US,US-NM,Magdalena,
1488,Dusenbury Field,US,US-NC,Walnut Cove,
1493,Aubrey Mountain Airstrip,US,US-OR,Oakridge,
1494,Rigrtona Airport,US,US-PA,Tidioute,
1495,Richland Acres Ultralightport,US,US-PA,Quakertown,
1497,Jewett Mesa Airport,US,US-NM,Quemado,
1501,Varisco Airport,US,US-TX,Bryan,
1503,Van Es Ranch Airport,US,US-TX,Oilton,
1507,Camano Island Airfield,US,US-WA,Stanwood,
1509,Nowatzski Field,US,US-WI,Markesan,
1510,Flying 5B Ranch Airport,US,US-TX,Iredell,
1512,Littlefork Muni/Hanover Airport,US,US-MN,Littlefork,
1514,Four Corners Airport,US,US-AK,Palmer,
1517,Ruby Star Airpark,US,US-AZ,Sahuarita,
1520,Good Pasture Airport,US,US-CO,Beulah,
1528,East River Airport,US,US-IA,Armstrong,
1529,Peaceful Cove Airport,US,US-ID,Boise,
1533,G & S Space Port Airport,US,US-KS,Parker,
1534,Blue Haven Farm Airport,US,US-KY,Paris,
1540,Ring Hill Airport,US,US-ME,Carmel,
1544,Rose Field,US,US-MS,Hickory,
1545,Beltzville Airport,US,US-PA,Lehighton,
1546,Camp Davis Marine Corps Outlying Field,US,US-NC,Holly Ridge,
1547,Hagen Private Airport,US,US-ND,Reeder,
1551,Mountain View Airport,US,US-NY,Kingsbury,
1553,Heilman Airport,US,US-OH,Kenton,
1554,Pleasant Home Gliding Club Gliderport,US,US-OH,Pleasant Home,
1557,Boggs Field,US,US-WV,Spencer,
1558,Dimascio Field,US,US-PA,Pottstown,
1560,Hideaway Ultralightport,US,US-PA,Quarryville,
1561,Westport Airport,US,US-WA,Westport,
1564,Smith I-Ranch Airport,US,US-TX,Menard,
1566,O S Wyatt Airport,US,US-TX,Realitos,
1567,Mathers Field,US,US-TX,Canadian,
1568,Keyes Ranch Airport,US,US-TX,Dripping Springs,
1570,Krens Farm Airport,US,US-VA,Hillsboro,
1571,Abilene Airport,US,US-VA,Keysville,
1572,Lz Ranch Airport,US,US-WA,Olympia,
1574,Lakewood Lodge Airport,US,US-WI,Stone Lake,
1576,Frog Pond Airport,US,US-TX,Sherman,
1577,Isbell Ranch Airport,US,US-TX,Davilla,
1578,Mark Reynolds/North Mobile County Airport,US,US-AL,Creola,
1579,Golden North Airfield,US,US-AK,Cantwell,
1581,Taylor Airport,US,US-AR,Brickeys,
1588,Cannon Creek Airpark,US,US-FL,Lake City,
1589,Weltzien Skypark Airport,US,US-OH,Wadsworth,
1590,Darla's Airport,US,US-GA,Kite,
1591,Stella Airport,US,US-IA,Bellevue,
1592,Scanlon Airport,US,US-ID,Coeur D Alene,
1594,Gittleson Farms Airport,US,US-IL,Franklin Grove,
1595,Bugtown Airport,US,US-IN,New Harmony,
1596,Sickler Airstrip,US,US-KS,Emporia,
1598,Brennan Farm Airport,US,US-KY,Paris,
1600,Cloverleaf Ranch Airport,US,US-IL,Tiskilwa,
1602,Canapitsit Airport,US,US-MA,Gosnold,
1603,Eagle Field,US,US-ME,North Yarmouth,
1605,Tyler Farms Airport,US,US-MN,Watkins,
1606,Applegate Airport,US,US-MO,Queen City,
1607,Saubak Airport,US,US-MT,Lustre,
1608,Jenkins Airport,US,US-DE,Wyoming,
1609,Dragonfly Field,US,US-NC,Ahoskie,
1610,Sindt Airport,US,US-NE,Upland,
1625,J R Ranch Airport,US,US-TX,Briggs,
1629,Fordlane Flyers Airport,US,US-TX,Lucas,
1631,Fox Acres Airport,US,US-VA,Warrenton,
1632,Dennis Farms Airport,US,US-MI,Laingsburg,
1633,Sunset Airport,US,US-WA,Stanwood,
1634,Peterson Field,US,US-WI,Oregon,
1635,Toy Airpark,US,US-TX,Liverpool,
1636,Nunapitchuk Airport,US,US-AK,Nunapitchuk,NUP
1637,Gattis Strip,US,US-AK,Wasilla,
1639,Heifer Creek Ranch Airport,US,US-AR,Springfield,
1640,Yav'pe Ma'ta Airport,US,US-AZ,Skull Valley,
1643,Dry Pen Airport,US,US-CO,Parachute,
1645,Little Deer Airport,US,US-FL,Ochopee,
1646,Skinners Wholesale Nursery Airport,US,US-FL,Crescent City,
1647,J-22 Ranch Airport,US,US-FL,Milton,
1649,Stangl Airport,US,US-IA,Coon Rapids,
1652,Harold Bunger Airport,US,US-IL,Kirkland,
1654,Kellums Airport,US,US-IL,Goreville,
1656,Harmony Valley Airport,US,US-KS,Independence,
1662,High Valley Airport,US,US-MD,North East,
1664,Barnstormers 5 Airport,US,US-MI,Gaines,
1666,Findley Field,US,US-MO,Beaufort,
1668,Bangart Field,US,US-MT,Roberts,
1669,Lee's Airport,US,US-NC,Edenton,
1670,Kalberer Airport,US,US-ND,Bismarck,
1671,Korver Airport,US,US-NE,Panama,
1677,Trump Airport,US,US-OH,Greenville,
1680,Gregg Airport,US,US-PA,Eighty Four,
1682,Myrtle Creek Municipal Airport,US,US-OR,Myrtle Creek,
1683,Horseshoe Landing Airport,US,US-SC,Cross Anchor,
1685,Seven Springs Airport,US,US-TX,Balmorhea,
1686,Holly Lake Ranch Airport,US,US-TX,Hawkins,
1688,Pineridge Airport,US,US-TX,Tyler,
1689,16 L Ranch Airport,US,US-TX,Normangee,
1691,Henrichsen Field,US,US-UT,Perry,
1693,Little Goose State Airport,US,US-WA,LaCrosse,
1694,Tightcliff Airport,US,US-WA,Nine Mile Falls,
1696,Propwash Airport,US,US-TX,Justin,
1698,Outlaw Flyers Airport,US,US-TX,Conroe,
1702,Bredlow Farm Airport,US,US-AR,England,
1705,Las Trancas Airport,US,US-CA,Davenport,
1706,Skylane Ranch Airport,US,US-CO,Berthoud,
1707,Cotton Strip,US,US-FL,La Belle,
1709,Jumbolair-Greystone Airport,US,US-FL,Ocala,
1710,Panther Creek Airport,US,US-GA,Newnan,
1712,Coyote Ridge Airport,US,US-ID,Midvale,
1713,Dreessen Field,US,US-IN,Walkerton,
1714,Pruss Airport,US,US-IN,Dillsboro,
1716,Lester Airfield,US,US-KY,Sacramento,
1719,Yankee Field,US,US-LA,Port Barre,
1722,Bresett's Mountainside Airport,US,US-ME,Van Buren,
1725,Rgl Field,US,US-MO,Montgomery City,
1727,Abel Ranch Airport,US,US-MT,Kalispell,
1728,B-B Airfield,US,US-MO,Osborn,
1729,Mitchell Field,US,US-NC,Elizabethtown,
1733,Re-Dun Field,US,US-NY,Rock Stream,
1734,Zombie Air Force Airport,US,US-NC,Ammon,
1737,Kosik Private Airport,US,US-OH,Kipton,
1738,Haas Airport,US,US-OH,Bainbridge,
1740,Glide Aero Airport,US,US-OR,Glide,
1743,Mountain Crest Airport,US,US-PA,Tidioute,
1744,Chehalem Airpark,US,US-OR,Newberg,
1745,Carolina Cow Country Airport,US,US-SC,Clinton,
1746,Stone's Conservation Airport,US,US-SD,Gary,
1748,Comfort Airpark,US,US-TX,Comfort,
1749,Murphy Field,US,US-TN,Jonesborough,
1752,Kimzey Airport,US,US-TX,Stephenville,
1753,Jake Garn Airport,US,US-UT,Eagle Mountain,
1756,Ha-Rail Airport,US,US-WI,Lake Mills,
1757,Jacksonville / Hunter Field,US,US-TX,Jacksonville,
1758,Quahadi Ranch Airport,US,US-TX,Dublin,
1759,18 Meadows Aerodrome,US,US-AK,Haines,
1762,Buck Mountain Airport,US,US-AR,Eureka Springs,
1763,Sky Ranch At Carefree Airport,US,US-AZ,Carefree,
1765,Bowles Airport,US,US-CA,Live Oak,
1768,Skypark Estates Owners Assoc Airport,US,US-FL,Baker,
1770,Sleepy Hollow Airport,US,US-GA,Social Circle,
1771,Lefty's Landing,US,US-GA,Uvalda,
1772,Brandt Field,US,US-HI,Port Saint Joe,
1774,Mc Gill Airport,US,US-IN,Cicero,
1778,Skamokawa East Valley Airport,US,US-WA,Skamokawa,
1779,Fowler Airport,US,US-KS,Fowler,
1780,Cherokee Strip,US,US-KS,Udall,
1786,Ruby Airport,US,US-ME,Bristol,
1788,Hines Farm Airport,US,US-MN,Motley,
1789,Gimlin Airport,US,US-MO,Ozark,
1790,Johns Landing,US,US-MS,Jackson,
1791,Fish Ranch Airport,US,US-MT,Jackson,
1792,Lanni Field,US,US-NC,Lenoir,
1793,Bearpaw Airport,US,US-ND,Menoken,
1794,Doc's Airport,US,US-NE,Geneva,
1797,Strip in the Woods Airport,US,US-NY,Woodstock,
1798,Jer-Mar Airpark,US,US-OH,Lagrange,
1799,Boggy Bottoms Airport,US,US-OH,Vickery,
1801,Red's Field,US,US-OR,Amity,
1802,Slack Airport,US,US-PA,Forest Grove,
1803,Spud View Airport,US,US-PA,Upper Strasburg,
1805,Lost Creek Airport,US,US-SD,Miller,
1806,West Kerr Ranch Airport,US,US-TX,Junction,
1807,Alert Field,US,US-TX,Big Sandy,
1810,Flying 'T' Ranch Airport,US,US-TX,Caddo Mills,
1816,Lynn Airport,US,US-WV,Independence,
1817,Lantana Ridge Airport,US,US-TX,Goliad,
1818,Gardner Farm Airport,US,US-TX,Mc Adoo,
1819,Milaca Municipal Airport,US,US-MN,Milaca,
1820,Icy Bay Airport,US,US-AK,Icy Bay,ICY
1822,Naylor field,US,US-AR,Naylor,
1823,Montezuma Airport,US,US-AZ,Camp Verde,
1828,Willow Pond Aviation Inc Airport,US,US-GA,Fayetteville,
1829,Ancam Antique Airfield,US,US-IA,West Burlington,
1834,Skillet Fork Farm Airport,US,US-IL,Wayne City,
1836,Conrads Airport,US,US-KY,Dry Ridge,
1838,Neiner Airport,US,US-IL,Manteno,
1844,N Bar Ranch Airport,US,US-MT,Grass Range,
1845,Double S Airport,US,US-NC,Red Oak,
1846,Breckheimer Airport,US,US-ND,Tolna,
1847,Hoyt Airport,US,US-NE,Mc Cook/Culbertson,
1850,Riveredge Airpark,US,US-NY,Central Square,
1851,Four Seasons Airport,US,US-NY,Reading,
1855,Nelson Ranch Airport,US,US-OR,Maupin,
1857,Lake Airport,US,US-PA,Millville,
1859,Sexton Airport,US,US-SC,Kinards,
1861,Lagrone Ranch Airport,US,US-TX,Mc Clendon-Chisholm,
1863,Ferraraccio Field,US,US-TN,Clarksville,
1866,Flying W Airport,US,US-VA,Castlewood,
1868,Key Way Airport,US,US-WA,Stevenson,
1869,Erickson Field,US,US-WI,Prairie Farm,
1871,Draggintail Acres Airport,US,US-TX,Maypearl,
1872,Green Acres Airport,US,US-NY,Livingston,
1873,Arthur Airport,US,US-ND,Arthur,
1874,Empire Airport,US,US-NV,Empire,
1876,Crevice Creek Airport,US,US-AK,Crevice Creek,
1877,Crosswind Lake Airport,US,US-AK,Crosswind Lake,
1878,Kenai River Airpark,US,US-AK,Soldotna,
1880,Talachulitna River Airport,US,US-AK,Sketna,
1882,Talaheim Airport,US,US-AK,Skwentna,
1886,Tri-L Acres Airport,US,US-AL,Columbiana,
1888,Elsanor Airport,US,US-AL,Robertsdale,
1889,Berry Field,US,US-AL,Loxley,
1892,Moore Field,US,US-AL,Moody,
1894,Breckenridge Airport,US,US-AR,McCrory,
1895,Walls Airport,US,US-AR,England,
1896,Taylor Airstrip,US,US-AR,Des Arc,
1899,Cherokee Strip,US,US-AR,Gentry,
1900,Diamond Bluff Airport,US,US-AR,Greers Ferry,
1903,Country Air Estates Airport,US,US-AR,Lonoke,
1904,Bishop Airfield,US,US-AZ,Mobile,
1910,Skyline Air Ranch Airport,US,US-AZ,Sierra Vista,
1912,Willow Springs Ranch Airport,US,US-AZ,Bullhead City,
1914,Franconia Airport,US,US-NH,Franconia,
1915,Chapin Field,US,US-NY,Cambridge,
1916,Argyle Airport,US,US-NY,Argyle,
1918,Cottonwood Airport,US,US-IL,Rockford,
1919,Frazier Lake Airpark,US,US-CA,Hollister,
1921,Belridge Strip,US,US-CA,McKittrick,
1926,On the Rocks Airport,US,US-CA,Alpine,
1931,Reed International Airport,US,US-CO,Nunn,
1932,Tonga Airport,US,US-CO,Platteville,
1933,Eagle Soaring Airport,US,US-CO,Steamboat Springs,
1936,Little Buttes Antique Airfield,US,US-CA,Lancaster,
1937,Pontious Airport,US,US-CA,Mojave,
1947,Williams Ranch Airport,US,US-CO,Norwood,
1948,Bellmore Farms Airport,US,US-CO,Nunn,
1949,Clifford Field,US,US-CO,Olathe,
1950,Melon Field,US,US-CO,Rocky Ford,
1952,Dodsworth Airport,US,US-CO,Salida,
1953,Everitt Airport,US,US-CO,Parker,
1958,Canton-Plymouth-Mettetal Airport,US,US-MI,Plymouth,
1959,Mayfield Airport,US,US-OH,Akron,
1960,Luther Airport,US,US-NY,Chittenango,
1961,Hector Municipal Airport,US,US-MN,Hector,
1963,Mckeown Airport,US,US-DE,Middletown,
1964,Dry Swamp Airport,US,US-SC,Cordova,
1965,Terlingua Ranch Airport,US,US-TX,Alpine,
1966,Palo Duro Airport,US,US-TX,Amarillo,
1967,Elkins Field,US,US-NC,Clarkton,
1968,Buffalo Airport,US,US-TX,Amarillo,
1969,Degrasse Moores Airport,US,US-NY,Russell,
1972,Plateau Sky Ranch Airport,US,US-NY,Edinburg,
1974,Airpark East Airport,US,US-TX,Dallas,
1975,Post Oak Ranch Airport,US,US-FL,Crystal River,
1976,Pine Island Airport,US,US-FL,Fort Myers,
1981,Villa Char Mar Airport,US,US-FL,Fort Meade,
1986,Corkscrew Trace Airpark,US,US-FL,Estero,
1995,Z Ranch Airport,US,US-FL,Lake City,
2002,Michael Airfield,US,US-NY,Cicero,
2003,Eddie Dew Memorial Airpark,US,US-OH,Toronto,
2004,Eagle Neck Airport,US,US-GA,Shellman Bluff,
2006,Flying N Estates Airport,US,US-GA,Luthersville,
2008,Southern Agricultural Aviation Airport,US,US-GA,Statesboro,
2009,Shilo Farms Airport,US,US-GA,Hahira,
2012,South One Ten Airport,US,US-GA,Nashville,
2013,Aerie Airport,US,US-GA,Monroe,
2015,C & W Air Park,US,US-GA,Woodland,
2016,Answered Prayer Airport,US,US-GA,Franklin,
2017,Beckley Farms Airport,US,US-GA,Fort Valley,
2018,Flying D Airport,US,US-GA,Concord,
2019,Daystar Strip Airport,US,US-GA,Patterson,
2020,Hay Field,US,US-GA,Madison,
2022,Waverly Landing Airport,US,US-GA,Waverly Hall,
2023,Airlane Enterprises Airport,US,US-NY,Clay,
2024,Greenville-Rainbow Airport,US,US-NY,Greenville,
2025,Harvey Young Airport,US,US-OK,Tulsa,
2026,Nest of Eagles Airport,US,US-WI,Spooner,
2027,Marcy Field,US,US-NY,Keene,
2028,Shawnee Field,US,US-IN,Fairplay Township,
2030,Converse Airport,US,US-IN,Converse,
